,id,pose,rmsd_value
72,CHEMBL3958336_8GUQ,2,3.8526247196903607
73,CHEMBL467476_8GUT,1,9999.0
74,CHEMBL4646867_8GUR,1,9999.0
75,CHEMBL1223647_5ZTY,4,4.731679473808126
76,CHEMBL3354406_6PT0,3,4.357483706223122
77,CHEMBL481886_6PT0,1,9999.0
78,CHEMBL2414041_8GUS,1,2.6346046382711767
79,CHEMBL4166597,1,9999.0
80,CHEMBL3354407_6PT0,2,4.969853632150548
81,CHEMBL3354529_8GUT,8,4.486722746058642
82,CHEMBL2022363_8GUT,3,2.187932389919109
83,CHEMBL2163960_6PT0,2,2.431946266441169
84,CHEMBL3354957_8GUQ,2,0.8767601439390367
85,CHEMBL3353439_8GUT,2,6.9398726253120495
86,CHEMBL573546_8GUQ,1,9999.0
87,CHEMBL3353423_5ZTY,4,2.0236551089550807
88,CHEMBL218253_6PT0,4,2.272637360299388
89,CHEMBL497304_8GUT,1,9999.0
90,CHEMBL3917142_8GUQ,1,6.12875196648279
91,CHEMBL3353437_5ZTY,1,2.1218782298289933
92,CHEMBL5081180_5ZTY,1,9999.0
93,CHEMBL3400945_8GUQ,1,5.113337950888832
94,CHEMBL2316282_5ZTY,1,1.9604535974341009
95,CHEMBL604307_5ZTY,1,9999.0
96,CHEMBL575193_5ZTY,1,9999.0
97,CHEMBL2316298_5ZTY,2,3.3814898660628443
98,CHEMBL261382_5ZTY,1,4.115274005805341
99,CHEMBL4641147_5ZTY,1,9999.0
100,CHEMBL3353836_6PT0,1,5.602454160043133
101,CHEMBL4061136_8GUR,2,5.223421771214728
102,CHEMBL3354969_8GUQ,1,1.1918663002945329
103,CHEMBL2381784_5ZTY,1,4.894157019198651
104,CHEMBL574052_5ZTY,1,9999.0
105,CHEMBL526153_5ZTY,1,9999.0
106,CHEMBL1814468_5ZTY,2,1.9488468568434436
107,CHEMBL3354964_8GUQ,2,1.370756878900351
108,CHEMBL3354970_8GUQ,3,1.6146352357249127
109,CHEMBL3397448_5ZTY,1,3.630409402336247
110,CHEMBL2336546_8GUT,2,1.7449470687465771
111,CHEMBL3354399_6PT0,2,4.481680212756347
112,CHEMBL3353441_8GUT,2,3.6710843765841177
113,CHEMBL2336573_5ZTY,5,2.960203075804091
114,CHEMBL4643391_5ZTY,1,9999.0
115,CHEMBL2152806_5ZTY,4,1.96643823002402
116,CHEMBL426706_6PT0,1,9999.0
117,CHEMBL3397522_8GUS,6,2.862895711887329
118,CHEMBL1224631_5ZTY,6,4.179933184701812
119,CHEMBL4649714_5ZTY,1,9999.0
120,CHEMBL517388_5ZTY,1,9999.0
121,CHEMBL3422789_5ZTY,6,1.7465333214276626
122,CHEMBL599882_5ZTY,1,9999.0
123,CHEMBL4163771_5ZTY,2,2.0692268483663168
124,CHEMBL219243_6PT0,7,2.004599675033112
125,CHEMBL3354953_8GUQ,2,1.494987871804352
126,CHEMBL1909957_8GUQ,2,4.05844550935219
127,CHEMBL3354400_6PT0,1,5.675375022591795
128,CHEMBL3941942_6KPF,1,2.3906385478918946
129,CHEMBL3354954_8GUQ,3,1.3449634117504343
130,CHEMBL220352_6PT0,8,1.9097358269068079
131,CHEMBL1765248_5ZTY,1,2.3378872776669373
132,CHEMBL218956_6PT0,9,3.4792922515115876
133,CHEMBL3780852_5ZTY,1,1.9476356912200712
134,CHEMBL3353429_5ZTY,1,2.0708041111284925
135,CHEMBL3397449_5ZTY,1,3.6684600408657273
136,CHEMBL3353842_6PT0,3,4.277129789390791
137,CHEMBL4175981,1,9999.0
138,CHEMBL3235059_8GUQ,1,2.0951408985114544
139,CHEMBL1909850_5ZTY,1,4.068831498342584
140,CHEMBL3354945_8GUQ,2,1.2559098295658013
141,CHEMBL3890458_8GUT,5,1.5641640879772323
142,CHEMBL2152799_5ZTY,6,1.9346706922626393
143,CHEMBL3956670_5ZTY,3,2.0099565110893787
144,CHEMBL3966497_5ZTY,6,4.687978661783064
145,CHEMBL467680_8GUT,1,9999.0
146,CHEMBL3927144_8GUT,1,3.8393704912694697
147,CHEMBL4174510,1,9999.0
148,CHEMBL577165_5ZTY,1,9999.0
149,CHEMBL1909846_5ZTY,1,4.021413989654693
150,CHEMBL3422792_6PT0,1,2.015334560039322
151,CHEMBL1760943_6PT0,8,5.069268599446406
152,CHEMBL2163948_5ZTY,1,5.734620575317703
153,CHEMBL384897_6PT0,2,1.9201462927897668
154,CHEMBL385994_6PT0,6,2.9386433215735064
155,CHEMBL3354944_8GUQ,1,1.4540801372189036
156,CHEMBL3354974_8GUQ,1,1.4766563903759384
157,CHEMBL374791_8GUQ,5,1.5244367686258624
158,CHEMBL1909851_8GUT,5,17.39428067607555
159,CHEMBL259255_5ZTY,1,4.141885099380546
160,CHEMBL467029_8GUQ,1,9999.0
161,CHEMBL1223775_5ZTY,1,5.891788765489039
162,CHEMBL3354962_8GUQ,3,1.0341371225496618
163,CHEMBL512063_8GUT,1,9999.0
164,CHEMBL238047_5ZTY,2,2.1117141479985264
165,CHEMBL4779298_8GUT,1,9999.0
166,CHEMBL2163573_6PT0,2,2.4183879813982347
167,CHEMBL1668518_5ZTY,1,2.2350244485719357
168,CHEMBL4164688,2,1.2175762274146196
169,CHEMBL2163952_6PT0,1,6.140131382959162
170,CHEMBL2381793_8GUT,4,16.409724153248714
171,CHEMBL525528_5ZTY,1,9999.0
172,CHEMBL3354951_8GUQ,2,1.9345156712606237
173,CHEMBL3984538_5ZTY,1,5.987394239381416
174,CHEMBL4175548,1,9999.0
175,CHEMBL235040_5ZTY,1,2.2567665167471604
176,CHEMBL3354943_8GUQ,4,1.471644980071084
177,CHEMBL3354395_6PT0,2,5.546922336914833
178,CHEMBL5198892_5ZTY,1,9999.0
179,CHEMBL223278_8GUQ,8,15.774260134336389
180,CHEMBL511253_5ZTY,1,9999.0
181,CHEMBL579249_5ZTY,1,9999.0
182,CHEMBL2163958_6PT0,2,5.427555606962186
183,CHEMBL574270_5ZTY,1,9999.0
184,CHEMBL2170528_5ZTY,2,6.36074802990969
185,CHEMBL575382_5ZTY,1,9999.0
186,CHEMBL3647305_8GUT,5,4.91913618120405
187,CHEMBL3780550_5ZTY,3,3.531652941612468
188,CHEMBL3647320_8GUR,5,5.495080339115464
189,CHEMBL4856531_8GUT,1,9999.0
190,CHEMBL3400946_8GUQ,1,5.023286474012806
191,CHEMBL3354963_8GUQ,4,1.6127451751594235
192,CHEMBL575395_5ZTY,1,9999.0
193,CHEMBL219556_6PT0,4,2.309163995289823
194,CHEMBL3686328_8GUR,2,5.519744280587364
195,CHEMBL3354946_8GUQ,1,1.2688423650589622
196,CHEMBL1223835_5ZTY,9,1.9660213503418522
197,CHEMBL216735_8GUQ,3,2.2027861272085
198,CHEMBL446993_5ZTY,1,9999.0
199,CHEMBL4559193_6PT0,1,9999.0
200,CHEMBL1215943_5ZTY,7,17.31737076917691
201,CHEMBL1224687_5ZTY,5,4.184808111320211
202,CHEMBL2163941_6PT0,2,4.375857074143685
203,CHEMBL1629731_5ZTY,3,3.897159075165249
204,CHEMBL3354539_5ZTY,2,4.163548332166412
205,CHEMBL225622_8GUQ,8,15.010449636096107
206,CHEMBL500925_5ZTY,1,9999.0
207,CHEMBL1224629_5ZTY,1,6.595015536643673
208,CHEMBL3409152_6PT0,1,1.7875309587728623
209,CHEMBL4092467_5ZTY,4,5.329094331018067
210,CHEMBL219027_6PT0,5,1.8934581741202676
211,CHEMBL200143_5ZTY,3,1.7151801265950661
212,CHEMBL3639461_8GUR,5,5.44147918002694
213,CHEMBL3780792_8GUQ,1,17.990827471242117
214,CHEMBL5087041_5ZTY,1,9999.0
215,CHEMBL2022361_8GUT,6,1.8554894618016944
216,CHEMBL2381802_5ZTY,1,3.5018813844516825
217,CHEMBL272203_5ZTY,1,4.0391370719145305
218,CHEMBL2381672_5ZTY,2,6.51314619497696
219,CHEMBL2163931_6PT0,6,4.522191867414992
220,CHEMBL220413_6PT0,2,1.845357843733451
221,CHEMBL2179754_5ZTY,6,1.687875862903261
222,CHEMBL2152801_5ZTY,2,2.171488429626094
223,CHEMBL4643098_8GUS,1,9999.0
224,CHEMBL3889602_5ZTY,4,17.94691445551809
225,CHEMBL387027_5ZTY,1,9999.0
226,CHEMBL2152807_5ZTY,5,2.0256770010295324
227,CHEMBL3354401_6PT0,3,17.627013398557942
228,CHEMBL188031_8GUS,6,1.6967746099358856
229,CHEMBL1215976_5ZTY,6,2.1949818092314892
230,CHEMBL376700_8GUQ,6,15.82194321639593
231,CHEMBL2022703_8GUT,5,2.3369302692492417
232,CHEMBL235732_5ZTY,3,2.08127766390881
233,CHEMBL574480_8GUQ,1,9999.0
234,CHEMBL235733_5ZTY,4,1.9929812019757167
235,CHEMBL1223589_5ZTY,1,4.927718430325684
236,CHEMBL1224688_5ZTY,5,4.71273963392238
237,CHEMBL1223590_8GUR,3,4.477161608812952
238,CHEMBL3354956_8GUQ,1,1.205012925241883
239,CHEMBL456535_5ZTY,1,9999.0
240,CHEMBL2152808_5ZTY,2,1.7661629490225415
241,CHEMBL2152803_5ZTY,2,2.029701686824938
242,CHEMBL250565_5ZTY,2,2.460248000145965
243,CHEMBL2381803_5ZTY,1,3.474683593785638
244,CHEMBL496578_8GUQ,1,9999.0
245,CHEMBL2316279_5ZTY,1,3.268863079624678
246,CHEMBL4780771_8GUT,1,9999.0
247,CHEMBL2381808_5ZTY,3,3.5129146323652263
248,CHEMBL235487_5ZTY,4,1.802651805905215
249,CHEMBL3949331_6KPF,6,1.6927226195294567
250,CHEMBL1909844_5ZTY,1,4.026695992876494
251,CHEMBL1223646_5ZTY,7,3.9097675579429088
252,CHEMBL2022365_5ZTY,5,2.4512823968055755
253,CHEMBL4753891_8GUT,1,9999.0
254,CHEMBL4782654_5ZTY,1,9999.0
255,CHEMBL2163930_6PT0,3,1.893399359177385
256,CHEMBL3914978_8GUT,3,4.890330813622599
257,CHEMBL385653_6PT0,4,1.898303490714049
258,CHEMBL477994_8GUT,1,9999.0
259,CHEMBL374937_6PT0,7,3.0728588247986366
260,CHEMBL220304_6PT0,9,1.6536558849150829
261,CHEMBL216857_6PT0,5,1.747808648401927
262,CHEMBL2381807_5ZTY,1,3.5354337074820115
263,CHEMBL2019090_8GUT,2,1.6171404877569717
264,CHEMBL3975486_6KPF,5,2.145786646741314
265,CHEMBL1668504_5ZTY,7,3.5951293439875003
266,CHEMBL1215888_5ZTY,4,2.1537004036242897
267,CHEMBL4112675_8GUQ,1,1.912580630108615
268,CHEMBL1765258_5ZTY,1,3.085326714196299
269,CHEMBL2316297_5ZTY,1,3.4791710835443874
270,CHEMBL3353428_5ZTY,1,1.9873458011461753
271,CHEMBL4761606_8GUR,1,9999.0
