,id,pose,rmsd_value
0,CHEMBL233633,4,1.4849221219758744
1,CHEMBL57840,1,1.9540871791462384
2,CHEMBL56288,5,1.306830425112608
3,CHEMBL5269105,3,2.2015389341484353
4,CHEMBL111148,1,1.817885666453283
5,CHEMBL2331607,5,2.098156722776765
6,CHEMBL604746,1,2.218904918751937
7,CHEMBL234239,2,1.416280799964409
8,CHEMBL497392,1,1.4586812423098703
9,CHEMBL294013,2,2.5574296806419863
10,CHEMBL2179724,3,0.9887836298537042
11,CHEMBL57367,4,2.506582769144364
