ki,id,smiles
10000.0,CHEMBL4163852,O=C(NC1CCCCCC1)c1c(-c2ccccc2)ccn(Cc2ccc(F)cc2)c1=O
10000.0,CHEMBL4165369,O=C(NC1CCCCCC1)c1c(-c2ccccc2)c(Br)cn(Cc2ccc(F)cc2)c1=O
10000.0,CHEMBL4167222,O=C(NC1CCCCCC1)c1c(-c2ccccc2)c(-c2ccccc2)cn(Cc2ccc(F)cc2)c1=O
10000.0,CHEMBL4170995,O=C1/C(=C/c2cccc(OCCCCCCOc3cccc(Cl)c3)c2)N=C2SCCCN12
10000.0,CHEMBL4170355,O=C1NC(SCc2ccc(Cl)cc2)=N/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1
10000.0,CHEMBL4176334,O=C1/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)N=C2SCCN12
2000.0,CHEMBL571095,Cc1ncsc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
1.97,CHEMBL497556,CC(=O)NC1CCN(c2cnc(-c3ccc(C(F)(F)F)cc3)c(-c3ccncc3Cl)n2)CC1
0.83,CHEMBL496091,O=S1(=O)CCN(c2cnc(-c3ccc(C(F)(F)F)cc3)c(-c3ccncc3Cl)n2)CC1
7.6,CHEMBL584261,Cc1c(-c2cn(C(C)C)cn2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1
9.0,CHEMBL577040,Cc1c(-c2ncn(C(C)C)c2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
5000.0,CHEMBL510141,CCOc1ccc(Cc2nc3cc(C(N)=O)ccc3n2CC2CC2)cc1
5000.0,CHEMBL469693,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCNCC2)cc1
5000.0,CHEMBL471558,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2C[C@@H]2CCCO2)cc1
210.0,CHEMBL474125,O=C(NC1CC1)c1cnn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1
160.0,CHEMBL4450922,O=[N+]([O-])CC(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc12
2300.0,CHEMBL4549068,O=[N+]([O-])CC(c1ncccc1F)c1c(-c2ccccc2)[nH]c2ccccc12
18.0,CHEMBL592703,O=C(NC1CCCCC1)[C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1
57.0,CHEMBL589579,CC(C)(C)CCN1CCN(C[C@@H]2CC[C@@H](c3ccc(Cl)cc3Cl)N(c3ccc(Cl)cc3)C2)CC1
690.0,CHEMBL591508,CS(=O)(=O)N1CCN(C[C@@H]2CC[C@@H](c3ccc(Cl)cc3Cl)N(c3ccc(Cl)cc3)C2)CC1
1.6,CHEMBL2063247,O=C(NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1)c1ccon1
3.0,CHEMBL245876,Cc1ccc(C(=O)Oc2cccc3cccnc23)cc1S(=O)(=O)N1CCCCC1
40000.0,CHEMBL3781158,COc1ccc2c(c1)OC(C)(C)c1cn(CCN3CCN(C(=O)c4ccco4)CC3)nc1-2
1000.0,CHEMBL429851,Cc1ccc(C(=O)NCC(C)(C)C)cc1S(=O)(=O)N1CCOCC1
310.0,CHEMBL258242,Cc1ccc(C(=O)NC(C(C)(C)C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1
5000.0,CHEMBL3613102,Cc1ccc(Cn2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccc(Cl)c(C)c2)cc1
390.0,CHEMBL474896,Cc1ccc(-c2nc(CC3CCCCC3)cs2)cc1S(=O)(=O)N1CCOCC1
270.0,CHEMBL470233,Cc1ccc(NC(=O)c2cccc(Cl)c2)cc1S(=O)(=O)N1CCOCC1
130.0,CHEMBL516388,Cc1ccc(C(=O)N[C@@H]2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1S(=O)(=O)N1CCOCC1
598.0,CHEMBL2181543,CCCCC1(c2cc(OC)c3cc(Cc4ccccc4OC)c(=O)oc3c2)CCCC1
6.8,CHEMBL2338173,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCN2CCOCC2)c2ccccc12
10000.0,CHEMBL3605037,Cc1cc(C)cc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)c1
437.0,CHEMBL1765677,N#Cc1c(C(=O)NC2(C#N)CCOCC2)nn(-c2ccccc2Br)c1-c1ccccc1
203.2,CHEMBL287472,CCCCCCCn1nc(C(=O)NN2CCCCC2)c(C)c1-c1ccccc1
81.8,CHEMBL285259,CCCCCn1nc(C(=O)NN2CCCCC2)c(C)c1-c1ccc(Br)cc1
63.0,CHEMBL2296780,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc([N+](=O)[O-])ccc1-2
76.7,CHEMBL286188,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
1.2,CHEMBL498783,CCNC1(C(N)=O)CN(c2cnc(-c3ccc(C(F)(F)F)cc3)c(-c3ccnc(Cl)c3)n2)C1
2.84,CHEMBL495892,CCNC1(C(N)=O)CCN(c2cnc(-c3ccc(OCC)cc3)c(-c3ccc(OCC)cc3)n2)CC1
32.3,CHEMBL456341,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21
11.0,CHEMBL471296,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3cc(C)cc(C)c3)cc1OC2(C)C
164.0,CHEMBL15877,O=C(NN1CC2CCCC2C1)c1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2Cl)n1
18.0,CHEMBL259699,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(F)cc1)O2)N1CCOCC1
20000.0,CHEMBL2179725,O=C(Cc1ccccc1)NC(/C=C/c1ccccc1)NC(=O)Cc1ccccc1
1447.0,CHEMBL381922,O=C1C(c2ccccc2)N(c2ccc(Br)cc2)C(=S)N1c1ccc(Br)cc1
905.0,CHEMBL201383,O=C1C(c2ccc(Br)cc2)N(c2ccc(Cl)cc2)C(=O)N1c1ccc(Cl)cc1
2400.0,CHEMBL371881,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccc(OC)cc1
2900.0,CHEMBL1928337,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
10000.0,CHEMBL228852,CCCCCOC(=O)c1cc(O)c(-c2ccccc2)c(O)c1
10000.0,CHEMBL1923778,CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)OCC(O)CO)c1
0.14,CHEMBL2063237,CC(C)C(=O)N[C@@H]1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1
640.0,CHEMBL515090,Cc1ccc(NC(=O)[C@@H]2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1S(=O)(=O)N1CCOCC1
470.0,CHEMBL511150,Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1S(=O)(=O)N1CCOCC1
3400.0,CHEMBL476336,O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccccc1
65.3,CHEMBL2030756,CC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
10000.0,CHEMBL2206844,CCCn1cc(C(=O)c2cccc3cccc(Br)c23)c2ccccc21
23.0,CHEMBL2206842,CCCCCn1cc(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21
14.0,CHEMBL2206839,CCCCCn1c(C)c(C(=O)c2ccc(I)c3ccccc23)c2ccccc21
2.5,CHEMBL2206838,CCCCCn1cc(C(=O)c2ccc(I)c3ccccc23)c2ccccc21
14.0,CHEMBL2206835,CCCCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21
8.9,CHEMBL2206860,CCCCCn1c(C)c(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21
20000.0,CHEMBL308847,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2Cc1cccc(Cl)c1Cl
107.0,CHEMBL15478,Cc1c(C(=O)N(C)C2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
10000.0,CHEMBL4449619,COC(=O)c1c(NC(=O)Oc2ccccc2)sc2c1CCCC2
10000.0,CHEMBL4464850,CCc1c(C)sc(NC(=O)c2ccc(F)cc2)c1C(=O)OC
10000.0,CHEMBL4456199,COC(=O)c1c(-c2ccccc2)csc1NC(=O)C12CC3CC(CC(C3)C1)C2
2120.0,CHEMBL4476681,CCc1sc(NC(=O)C23CC4CC(CC(C4)C2)C3)c(C(=O)OC)c1C
4610.0,CHEMBL72324,COC(=O)Cc1c(C)n(C(=O)c2cccc3ccccc23)c2ccc(OC)cc12
3500.0,CHEMBL271814,CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cccc(N)c23)C1(C)C
10000.0,CHEMBL1203961,Cc1c(C(=O)C2C(C)(C)C2(C)C)c2ccccc2n1CCN1CCOCC1.Cl
10000.0,CHEMBL271837,CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cc(O)ccc23)C1(C)C
398.11,CHEMBL272176,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(O)c(O)cc23)C1(C)C
45.0,CHEMBL411631,COc1cccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c12
69.18,CHEMBL410441,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(C(F)(F)F)ccc23)C1(C)C
1202.26,CHEMBL410677,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(F)cc23)C1(C)C
66.0,CHEMBL409669,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3c(F)c(F)c(F)c(F)c23)C1(C)C
1100.0,CHEMBL1668506,Cc1c(C(C)(C)C)s/c(=N\C(=O)c2ccc(OC(F)(F)F)cc2)n1CC1CC1
900.0,CHEMBL1215976,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(CC)ccc21
0.2512,CHEMBL4065097,CCCS(=O)(=O)Oc1ccc(-n2c(-c3ccc(Cl)cc3Cl)nc(C(=O)NN3CCCCC3)c2C)cc1
2.512,CHEMBL4072418,Cc1c(C(=O)N[C@@H]2CCCC[C@@H]2N(C)C)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(F)(F)F)cc1
0.5012,CHEMBL4093165,Cc1c(C(=O)Nc2ccc(OC(F)(F)F)cc2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(F)(F)F)cc1
6.28,CHEMBL4102969,Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OCc2ccccc2)cc1
0.73,CHEMBL338484,CCCCCCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21
20000.0,CHEMBL2326301,CCN(CC)c1ccc(CN(C(=O)Cc2ccccc2)c2ccc(C)cc2)cc1
437.0,CHEMBL2326298,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1
858.0,CHEMBL2326295,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(F)cc2)cc1
20000.0,CHEMBL2326293,CCN(CC)c1ccc(CN(C(=O)C2CCCCC2)c2ccc(Cl)cc2)cc1
10000.0,CHEMBL3596751,CCS(=O)(=O)NCCCCCOc1ccc2ccccc2c1
10000.0,CHEMBL495528,CC1(Cc2ccccc2)COc2cc(C(=O)N3CCCCC3)ccc21
0.1,CHEMBL4100882,Cc1c(C(=O)N[C@H]2CCC[C@H](O)C2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(F)(F)F)cc1
21.88,CHEMBL67464,CCCCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
48.2,CHEMBL2087104,C=CCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccccc3)ccc21
1468.0,CHEMBL2316281,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)noc21
4248.0,CHEMBL2316292,Cc1nn(C)c2c1c(=O)c(C(=O)NC1CCCCC1)cn2Cc1ccccc1
10000.0,CHEMBL605719,O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC2(CC1)CCN(S(=O)(=O)C(F)(F)F)C2
713.0,CHEMBL2177255,CCCCCc1cc(OC)c2cc(Cc3cccc(C)c3)c(=O)oc2c1
10000.0,CHEMBL3596746,O=C(CCCCCOc1ccc2ccccc2c1)NC1CC1
10000.0,CHEMBL3596750,CCOC(=O)CNC(=O)CCCCCOc1cccc2ccccc12
10000.0,CHEMBL3596758,NC(=O)NCCCCCOc1ccc2c(c1)OCO2
2.0,CHEMBL331838,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(CO)cc1-2
320.0,CHEMBL1950487,CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2
41.0,CHEMBL114189,CCCCCc1cc2c(c3c1CCCO3)C1C=C(C)CCC1C(C)(C)O2
79.1,CHEMBL56288,CCCCCCC(C)(C)c1cc(O)c(-c2cc(C)cc(C)c2)c(O)c1
1070.0,CHEMBL3797787,COc1c(Cc2ccc(F)cc2)cc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CC[C@@H](C)CC1
4550.0,CHEMBL2316273,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2cnn(C)c21
10000.0,CHEMBL4159298,O=C1/C(=C/c2cccc(OCCCCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12
10000.0,CHEMBL4169939,O=C1/C(=C/c2cccc(OCCCCCCCCOc3ccc(Cl)cc3)c2)N=C2SCCCN12
10000.0,CHEMBL4165036,O=C1/C(=C/c2cccc(OCCc3ccccc3)c2)N=C2SCCCN12
395.0,CHEMBL4579868,Cc1nc(C(C)(C)C)sc1C(=O)NC12CC3CC(CC(C3)C1)C2
0.57,CHEMBL325389,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCC3)cc1OC2(C)C
11.75,CHEMBL4454159,CC(C)(C)c1nc2cc(NS(C)(=O)=O)ccc2n1CC1CCC(F)(F)CC1
10000.0,CHEMBL2022697,O=C(NC1CCCCC1)c1cccn(CCN2CCOCC2)c1=O
46.0,CHEMBL2063121,CNC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1.Cl
280.0,CHEMBL4643098,CCCCCCC(C)(C)c1cc(OC)cc(OCCCCCCCCCCC(=O)NC2CC2)c1
0.82,CHEMBL70625,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(CO)C[C@@H]21
776.25,CHEMBL270125,COc1cc2c(cc1O)c(C(=O)C1C(C)(C)C1(C)C)cn2CC1CCOCC1
2500.0,CHEMBL596401,CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1
1000.0,CHEMBL4640710,CC(=O)OCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(C)cc21
39.3,CHEMBL4647226,CN1N=CC2C1C(O)=C(C(=O)NC13CC4CC(CC(C4)C1)C3)C(=O)N2CCCCF
42.0,CHEMBL1668395,CCCCCn1c(C)c(C(=O)c2ccc(CCCC)c3ccc(C)cc23)c2ccccc21
3400.0,CHEMBL472856,Cc1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1S(=O)(=O)N1CCOCC1
3000.0,CHEMBL597105,CCCCCc1cc2c(c(C(N)=O)c1)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2
3000.0,CHEMBL605994,CCCCCc1cc(NC(=O)CN(C)C)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
3000.0,CHEMBL600889,CCCCCc1cc2c(c([S+](C)[O-])c1)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2
1840.0,CHEMBL601865,CCCCCCC(C)(C)c1cc(NS(C)(=O)=O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
1000.0,CHEMBL4643391,CCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(CCO)cc21
1000.0,CHEMBL460544,COc1cc(C(O)c2ccccc2)cc(OC)c1-c1cc(Cl)cc(Cl)c1
2.0,CHEMBL4225049,Clc1ccc(-n2c(-c3ccccc3Cl)nc3c(N4CCN(C5CCCCC5)CC4)ncnc32)cc1
2.0,CHEMBL4224946,Fc1ccc(N2CCN(c3ncnc4c3nc(-c3ccccc3Cl)n4-c3ccc(Cl)cc3)CC2)cc1
3.0,CHEMBL4225525,COc1ccc(N2CCN(c3ncnc4c3nc(-c3ccccc3Cl)n4-c3ccc(Cl)cc3)CC2)cc1
10000.0,CHEMBL1288089,COc1ccc(/C=C/C(=O)CCC(=O)NCCO)cc1OC
10000.0,CHEMBL1288120,O=C(/C=C/c1ccc2ccccc2c1)CCC(=O)NCCO
75.0,CHEMBL194351,C/N=C(\NS(=O)(=O)N1CCOCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
11.0,CHEMBL2016599,CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)NCC(N)=O
10000.0,CHEMBL2181548,Cc1ccc(Cc2cc3c(O)cc(C)cc3oc2=O)cc1
6390.0,CHEMBL2177262,CCCCCc1cc(O)c2cc(Cc3cccc(Cl)c3)c(=O)oc2c1
11.7,CHEMBL4175577,Cc1ccn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1
10000.0,CHEMBL258164,COC(=O)Cn1nnc(Cc2ccc(-c3ccccc3)cc2)n1
39.81,CHEMBL485182,CCCC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1)c1ccccc1S2
10000.0,CHEMBL2087088,C=CCn1cc(CC(=O)NC2CCCCCC2)c2cc(-c3ccco3)ccc21
40000.0,CHEMBL3781726,Cl.O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCc1cc(C3CC3)ccc1-2
176.0,CHEMBL250809,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)C2
1473.0,CHEMBL249992,CCS(=O)(=O)n1c2c(c3cc(C(=O)N(C)CCC(C)C)ccc31)CN(C1CCCC1)C2
10000.0,CHEMBL3775561,C=CCN(CC=C)c1nc2n(CCCCC)cc(C(=O)NC3CCCCC3)c(=O)n2n1
10000.0,CHEMBL3775265,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(N3CCOCC3)nc12
1519.0,CHEMBL3774919,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(-c3ccc(C)cc3)nc12
681.0,CHEMBL124649,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
249.7,CHEMBL57723,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
308.0,CHEMBL74415,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
780.0,CHEMBL4519981,CCCCn1c(=O)sc2cc(C(=O)C34CC5CC(CC(C5)C3)C4)ccc21
903.0,CHEMBL4550003,CCCCCCn1c(=O)sc2cc(C(=O)C34CC5CC(CC(C5)C3)C4)ccc21
13.0,CHEMBL231721,COc1ccccc1/N=C1\SCC2(CCCCC2)CN1C(=S)SC
5.0,CHEMBL4249237,CC(C)(C)OC(=O)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
0.7079,CHEMBL118631,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CC1(Br)Br
52.0,CHEMBL175368,Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(F)cc1
40000.0,CHEMBL2347046,CCCCCCCC/C=C\CCCCCCCCNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C
14.5,CHEMBL3759440,CCCCC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
6.4,CHEMBL3759785,Cc1c(C(=O)NC2CCN(C(=O)OC(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
3723.0,CHEMBL3774717,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(-c3ccc(OC)cc3)nc12
4718.0,CHEMBL3774980,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)n2nc(-c3ccc(Cl)cc3)nc12
712.0,CHEMBL2316261,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2ncnc12
1.2,CHEMBL138772,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)NN3CCCCC3)cc1OC2(C)C
10000.0,CHEMBL3353449,C[C@H]1CC[C@H](NC(=O)c2cc3cc(-c4ccco4)cnc3n(Cc3ccc(F)cc3)c2=O)CC1
10000.0,CHEMBL3353451,COc1ccc(-c2cnc3c(c2)cc(C(=O)NC2CCC(C)CC2)c(=O)n3CCN2CCOCC2)cc1
32.7,CHEMBL3353452,CC1CCC(NC(=O)c2cc3cc(-c4cccs4)cnc3n(CCN3CCOCC3)c2=O)CC1
10000.0,CHEMBL4796513,O=C(c1cc(O)c(-c2cccc(C(F)(F)F)c2)c(O)c1)c1cccs1
10000.0,CHEMBL4740459,O=C(c1ccccc1)c1cc(O)c(-c2ccnc(Cl)c2)c(O)c1
10000.0,CHEMBL4749825,O=C(c1ccccc1)c1cc(O)c(-c2cccc(C(F)(F)F)c2)c(O)c1
1000.0,CHEMBL4649714,CCCCn1c(=O)c(C(=O)NC23CC4CC(CC(O)(C4)C2)C3)c(O)c2nn(C)cc21
10000.0,CHEMBL4468254,CCCCCCNC(=O)c1sc(-c2ccccc2)nc1C
10000.0,CHEMBL4456654,Cc1nc(C)c(C(=O)NCc2ccccc2)s1
1288.0,CHEMBL4462864,O=C(Nc1nc2ccccc2s1)c1cccc2ccccc12
10000.0,CHEMBL1822934,COc1ccc2cc(C(=O)NCCF)c(=O)[nH]c2c1OC
2000.0,CHEMBL1800182,C[C@H](CO)NC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCOC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
3250.0,CHEMBL4637806,CCCCCCc1ccc(OCCCCCCCCCCC(=O)NCC2CC2)cc1OC
3.13,CHEMBL512511,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C)cc3)cc1OC2(C)C
297.4,CHEMBL4644130,CCCCCc1cc(OC)cc(OCCCCCCCCCCC(=O)NCC2CC2)c1
11.7,CHEMBL4640400,CCCCCc1cc(OCC)cc(OCCCCCCCCCCC(=O)NC2CC2)c1
13.6,CHEMBL4638147,C=CCOc1cc(CCCCC)cc(OCCCCCCCCCCC(=O)NC2CC2)c1
33.0,CHEMBL514845,N#Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1
39.1,CHEMBL2030768,CC(=O)N1CCC[C@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1
10000.0,CHEMBL3596749,O=C(CCCCCOc1cccc2ccccc12)NC1CC1
500.0,CHEMBL381634,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1cc(OC)ccc1OC
269.0,CHEMBL2180223,CCCCNC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
1300.0,CHEMBL224105,CCCCCc1cc(O)cc(OCCCCCC(=O)NC2CC2)c1
920.0,CHEMBL230573,Cc1c2c(n(-c3ccc(Cl)cc3Cl)c1-c1ccc(N)cc1)CCN(C1CCCCC1)C2=O
10000.0,CHEMBL3596740,O=C(/C=C/C=C/c1ccc2c(c1)-c1ccccc1C2)NCCO
1000.0,CHEMBL2170542,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)cc1C
3000.0,CHEMBL2151368,CC(=O)N1CC(Cc2ccccc2)C(c2ccccc2)=N1
3000.0,CHEMBL2151369,O=C(Nc1ccccc1)N1CC(Cc2ccccc2)C(c2ccccc2)=N1
982.0,CHEMBL4460860,C[N+]1(CCC2=C/C(=C\c3cccc4ccccc34)c3ccccc32)CCOCC1.[I-]
628.0,CHEMBL3290053,CCCCCCC(C)(C)c1cc(OC(C)=O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21
28.9,CHEMBL3758338,Cc1c(C(=O)NC2CCN(C(=O)CC(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
231.0,CHEMBL4640659,CCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(C)cc21
13.0,CHEMBL4471116,COC(=O)CCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C
11.0,CHEMBL4554135,CC(=O)OCCC#Cc1ccc(-c2c(C)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1
615.0,CHEMBL3799723,C=CCc1ccc(O)c(-c2ccc(OCCCC)c(CC=C)c2)c1
6.46,CHEMBL16901,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
380.0,CHEMBL3799538,COc1ccc(-c2cc(Cc3ccc(F)cc3)c(OC)c(C(=O)N[C@H]3CC[C@@H](C)CC3)c2)cc1
1173.0,CHEMBL3797983,COc1ccc(-c2cc(Cc3ccc(F)cc3)c(OC)c(C(=O)N[C@H]3CC[C@H](C)CC3)c2)cc1
904.5,CHEMBL3799936,COc1c(Cc2ccc(F)cc2)cc(-c2ccccc2)cc1C(=O)NC1CCCCCC1
10000.0,CHEMBL4527367,CCN(CC)CCCn1c(Cc2ccc(OC)cc2)nc2cc(C(F)(F)F)ccc21
500.0,CHEMBL4527727,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCCN(C)Cc3ccccc3)cc2)cc1
5000.0,CHEMBL3613101,Cc1ccc(Cn2cc(C(=O)NC[C@@H]3CCC4C[C@@H]3C4(C)C)cc2-c2ccc(Cl)c(C)c2)cc1
5000.0,CHEMBL3613103,Cc1ccc(Cn2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)cc2-c2ccc(Cl)c(C)c2)cc1
591.0,CHEMBL2387182,CCCCn1c2c(cc(C(=O)NC(C)C)c1=O)CCCCCC2
1000.0,CHEMBL4071145,CCCCCCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O
5000.0,CHEMBL452803,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC3CCCC3)cc1)n2CCC(C)C
144.0,CHEMBL574965,COc1cc(CNC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-n3c(C)ccc3C)c2C)c(Br)c(OC)c1OC
